Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2021__intracellular lipid transport (GO:0032365),-0.9860557768924303,-1.3101533785146005,0.044921875,0.6264072104983577,1.0,1/1,1.79%,FABP3
prerank,GO_Biological_Process_2021__regulation of RNA metabolic process (GO:0051252),-0.9741035856573705,-1.3098503053418296,0.059670781893004114,0.625867764934602,1.0,1/1,2.98%,AHNAK2
prerank,GO_Biological_Process_2021__regulation of ossification (GO:0030278),0.7475464482706952,1.3086758292667224,0.12830188679245283,0.6570493722845705,1.0,1/2,0.20%,DKK1
prerank,GO_Biological_Process_2021__regulation of cell migration involved in sprouting angiogenesis (GO:0090049),0.75249500998004,1.3071493130136145,0.13060428849902533,0.653824926982567,1.0,2/2,25.05%,PTGS2;VEGFA
prerank,GO_Biological_Process_2021__cellular response to decreased oxygen levels (GO:0036294),0.75249500998004,1.3071493130136145,0.13060428849902533,0.653824926982567,1.0,2/2,25.05%,PTGS2;VEGFA
prerank,GO_Biological_Process_2021__positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050),0.75249500998004,1.3071493130136145,0.13060428849902533,0.653824926982567,1.0,2/2,25.05%,PTGS2;VEGFA
prerank,GO_Biological_Process_2021__positive regulation of blood vessel endothelial cell migration (GO:0043536),0.75249500998004,1.3071493130136145,0.13060428849902533,0.653824926982567,1.0,2/2,25.05%,PTGS2;VEGFA
prerank,GO_Biological_Process_2021__proximal/distal pattern formation (GO:0009954),0.9641434262948207,1.3066783255000534,0.0728744939271255,0.6312167304053168,1.0,1/1,3.78%,CYP26B1
prerank,GO_Biological_Process_2021__monocarboxylic acid catabolic process (GO:0072329),0.9641434262948207,1.3066783255000534,0.0728744939271255,0.6312167304053168,1.0,1/1,3.78%,CYP26B1
prerank,GO_Biological_Process_2021__negative regulation of retinoic acid receptor signaling pathway (GO:0048387),0.9641434262948207,1.3066783255000534,0.0728744939271255,0.6312167304053168,1.0,1/1,3.78%,CYP26B1
prerank,GO_Biological_Process_2021__regulation of retinoic acid receptor signaling pathway (GO:0048385),0.9641434262948207,1.3066783255000534,0.0728744939271255,0.6312167304053168,1.0,1/1,3.78%,CYP26B1
prerank,GO_Biological_Process_2021__limb morphogenesis (GO:0035108),0.9641434262948207,1.3066783255000534,0.0728744939271255,0.6312167304053168,1.0,1/1,3.78%,CYP26B1
prerank,GO_Biological_Process_2021__embryonic limb morphogenesis (GO:0030326),0.9641434262948207,1.3066783255000534,0.0728744939271255,0.6312167304053168,1.0,1/1,3.78%,CYP26B1
prerank,GO_Biological_Process_2021__embryonic appendage morphogenesis (GO:0035113),0.9641434262948207,1.3066783255000534,0.0728744939271255,0.6312167304053168,1.0,1/1,3.78%,CYP26B1
prerank,GO_Biological_Process_2021__antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844),0.505056935253337,1.3061065439782213,0.14669051878354203,0.6319218033181385,1.0,3/5,17.50%,LTF;DEFA4;S100A12
prerank,GO_Biological_Process_2021__adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188),-0.4251999335260123,-1.3046805335134688,0.1625,0.6641040911412072,1.0,2/7,3.98%,ADGRG7;GPR26
prerank,GO_Biological_Process_2021__regulation of calcium-mediated signaling (GO:0050848),-0.9681274900398407,-1.300815568221179,0.060784313725490195,0.6894768976728686,1.0,1/1,3.58%,RIT2
prerank,GO_Biological_Process_2021__regulation of Cdc42 protein signal transduction (GO:0032489),-0.9681274900398407,-1.300815568221179,0.060784313725490195,0.6894768976728686,1.0,1/1,3.58%,RIT2
prerank,GO_Biological_Process_2021__steroid biosynthetic process (GO:0006694),-0.7265469061876247,-1.3007502918153173,0.14836223506743737,0.6824331733941599,1.0,2/2,27.83%,HMGCR;MSMO1
prerank,GO_Biological_Process_2021__organic hydroxy compound biosynthetic process (GO:1901617),-0.7265469061876247,-1.3007502918153173,0.14836223506743737,0.6824331733941599,1.0,2/2,27.83%,HMGCR;MSMO1
prerank,GO_Biological_Process_2021__regulation of fibroblast growth factor receptor signaling pathway (GO:0040036),-0.9621513944223108,-1.300498251154135,0.07766990291262135,0.6765524858986828,1.0,1/1,4.17%,SHISA2
prerank,GO_Biological_Process_2021__negative regulation of fibroblast growth factor receptor signaling pathway (GO:0040037),-0.9621513944223108,-1.300498251154135,0.07766990291262135,0.6765524858986828,1.0,1/1,4.17%,SHISA2
prerank,GO_Biological_Process_2021__positive regulation of synapse assembly (GO:0051965),-0.6180008859769545,-1.2982887042220579,0.162,0.6910694284222544,1.0,2/3,11.53%,BDNF;CLSTN2
prerank,GO_Biological_Process_2021__C-terminal protein amino acid modification (GO:0018410),0.7365269461077845,1.2966005225000907,0.12686567164179105,0.6931903388045757,1.0,2/2,26.64%,FOLH1;FOLH1B
prerank,GO_Biological_Process_2021__protein deglutamylation (GO:0035608),0.7365269461077845,1.2966005225000907,0.12686567164179105,0.6931903388045757,1.0,2/2,26.64%,FOLH1;FOLH1B
prerank,GO_Biological_Process_2021__C-terminal protein deglutamylation (GO:0035609),0.7365269461077845,1.2966005225000907,0.12686567164179105,0.6931903388045757,1.0,2/2,26.64%,FOLH1;FOLH1B
prerank,GO_Biological_Process_2021__aspartate family amino acid metabolic process (GO:0009066),0.7365269461077845,1.2966005225000907,0.12686567164179105,0.6931903388045757,1.0,2/2,26.64%,FOLH1;FOLH1B
prerank,GO_Biological_Process_2021__organelle assembly (GO:0070925),0.30391494798963725,1.296533183487522,0.1423290203327172,0.6902640227576856,1.0,10/16,34.00%,BBS5;EXOC8;MAK;CHMP4C;TMEM237;CEP19;EXOC5;EXOC6;SSX2IP;CAPN3
prerank,GO_Biological_Process_2021__in utero embryonic development (GO:0001701),0.75249500998004,1.2960997737148325,0.14534883720930233,0.6815416086284762,1.0,2/2,25.05%,SOX8;VEGFA
prerank,GO_Biological_Process_2021__positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190),0.75249500998004,1.2960997737148325,0.14534883720930233,0.6815416086284762,1.0,2/2,25.05%,SOX8;VEGFA
prerank,GO_Biological_Process_2021__regulation of branching involved in ureteric bud morphogenesis (GO:0090189),0.75249500998004,1.2960997737148325,0.14534883720930233,0.6815416086284762,1.0,2/2,25.05%,SOX8;VEGFA
prerank,GO_Biological_Process_2021__defense response to Gram-positive bacterium (GO:0050830),0.9840637450199203,1.2954459505184996,0.04554079696394687,0.6834290376436765,1.0,1/1,1.79%,DEFA4
prerank,GO_Biological_Process_2021__neuropeptide signaling pathway (GO:0007218),0.5006195540333539,1.2941616044161242,0.18095238095238095,0.6908539496132172,1.0,2/5,2.78%,NXPH4;NXPH2
prerank,GO_Biological_Process_2021__recombinational repair (GO:0000725),0.5120481927710845,1.2932736634735793,0.19038461538461537,0.6931241453476907,1.0,5/5,49.30%,RMI1;ZFYVE26;RPA4;SMC5;XRCC2
prerank,GO_Biological_Process_2021__regulation of necrotic cell death (GO:0010939),0.9780876494023905,1.2925891657303996,0.05439330543933055,0.6738239469011096,1.0,1/1,2.39%,SLC6A6
prerank,GO_Biological_Process_2021__alanine transport (GO:0032328),0.9780876494023905,1.2925891657303996,0.05439330543933055,0.6738239469011096,1.0,1/1,2.39%,SLC6A6
prerank,GO_Biological_Process_2021__sulfur compound transport (GO:0072348),0.9780876494023905,1.2925891657303996,0.05439330543933055,0.6738239469011096,1.0,1/1,2.39%,SLC6A6
prerank,GO_Biological_Process_2021__positive regulation of necrotic cell death (GO:0010940),0.9780876494023905,1.2925891657303996,0.05439330543933055,0.6738239469011096,1.0,1/1,2.39%,SLC6A6
prerank,GO_Biological_Process_2021__neutral amino acid transport (GO:0015804),0.9780876494023905,1.2925891657303996,0.05439330543933055,0.6738239469011096,1.0,1/1,2.39%,SLC6A6
prerank,GO_Biological_Process_2021__amino acid transmembrane transport (GO:0003333),0.9780876494023905,1.2925891657303996,0.05439330543933055,0.6738239469011096,1.0,1/1,2.39%,SLC6A6
prerank,GO_Biological_Process_2021__gamma-aminobutyric acid transport (GO:0015812),0.9780876494023905,1.2925891657303996,0.05439330543933055,0.6738239469011096,1.0,1/1,2.39%,SLC6A6
prerank,GO_Biological_Process_2021__female genitalia development (GO:0030540),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__regulation of lysosomal protein catabolic process (GO:1905165),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__primary neural tube formation (GO:0014020),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__ventricular cardiac muscle tissue morphogenesis (GO:0055010),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__response to growth factor (GO:0070848),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__regulation of neurogenesis (GO:0050767),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__pulmonary artery morphogenesis (GO:0061156),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__ventricular compact myocardium morphogenesis (GO:0003223),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__folate transmembrane transport (GO:0098838),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__outflow tract septum morphogenesis (GO:0003148),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__positive regulation of cell development (GO:0010720),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__positive regulation of protein catabolic process in the vacuole (GO:1904352),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__heart field specification (GO:0003128),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__response to leptin (GO:0044321),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__neural tube closure (GO:0001843),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__tube closure (GO:0060606),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__secondary heart field specification (GO:0003139),0.9721115537848606,1.2896773667915926,0.055876685934489405,0.6382987774431002,1.0,1/1,2.98%,LRP2
prerank,GO_Biological_Process_2021__modification-dependent macromolecule catabolic process (GO:0043632),-0.9721115537848606,-1.2881141045958804,0.07086614173228346,0.72750628930853,1.0,1/1,3.18%,ISG15
prerank,GO_Biological_Process_2021__DNA synthesis involved in DNA repair (GO:0000731),-0.9721115537848606,-1.2881141045958804,0.07086614173228346,0.72750628930853,1.0,1/1,3.18%,ISG15
prerank,GO_Biological_Process_2021__positive regulation of interferon-gamma production (GO:0032729),-0.9721115537848606,-1.2881141045958804,0.07086614173228346,0.72750628930853,1.0,1/1,3.18%,ISG15
prerank,GO_Biological_Process_2021__positive regulation of ossification (GO:0045778),-0.9721115537848606,-1.2881141045958804,0.07086614173228346,0.72750628930853,1.0,1/1,3.18%,ISG15
prerank,GO_Biological_Process_2021__positive regulation of interleukin-10 production (GO:0032733),-0.9721115537848606,-1.2881141045958804,0.07086614173228346,0.72750628930853,1.0,1/1,3.18%,ISG15
prerank,GO_Biological_Process_2021__ISG15-protein conjugation (GO:0032020),-0.9721115537848606,-1.2881141045958804,0.07086614173228346,0.72750628930853,1.0,1/1,3.18%,ISG15
prerank,GO_Biological_Process_2021__regulation of interferon-gamma production (GO:0032649),-0.9721115537848606,-1.2881141045958804,0.07086614173228346,0.72750628930853,1.0,1/1,3.18%,ISG15
prerank,GO_Biological_Process_2021__postreplication repair (GO:0006301),-0.9721115537848606,-1.2881141045958804,0.07086614173228346,0.72750628930853,1.0,1/1,3.18%,ISG15
prerank,GO_Biological_Process_2021__protein localization to mitochondrion (GO:0070585),-0.9721115537848606,-1.2881141045958804,0.07086614173228346,0.72750628930853,1.0,1/1,3.18%,ISG15
prerank,GO_Biological_Process_2021__positive regulation of biomineral tissue development (GO:0070169),-0.9721115537848606,-1.2881141045958804,0.07086614173228346,0.72750628930853,1.0,1/1,3.18%,ISG15
prerank,GO_Biological_Process_2021__regulation of interleukin-10 production (GO:0032653),-0.9721115537848606,-1.2881141045958804,0.07086614173228346,0.72750628930853,1.0,1/1,3.18%,ISG15
prerank,GO_Biological_Process_2021__regulation of ion transport (GO:0043269),0.5456705662655514,1.2876936013669034,0.166044776119403,0.6461997704713953,1.0,2/4,6.76%,KCNJ13;KCNJ14
prerank,GO_Biological_Process_2021__peptide biosynthetic process (GO:0043043),-0.5551102204408818,-1.2874339995435073,0.17718940936863545,0.7281876415277984,1.0,4/4,45.13%,PCSK1;RPLP2;GGT5;EIF4G1
prerank,GO_Biological_Process_2021__positive regulation of supramolecular fiber organization (GO:1902905),-0.5350701402805611,-1.2865714534055144,0.18816067653276955,0.7310639871067371,1.0,4/4,47.12%,GPX1;DCTN1;CCL21;PSRC1
prerank,GO_Biological_Process_2021__negative regulation of cyclase activity (GO:0031280),-0.9760956175298805,-1.2860267314702296,0.04526748971193416,0.6909045915633858,1.0,1/1,2.78%,EDNRB
prerank,GO_Biological_Process_2021__macrophage migration (GO:1905517),-0.9760956175298805,-1.2860267314702296,0.04526748971193416,0.6909045915633858,1.0,1/1,2.78%,EDNRB
prerank,GO_Biological_Process_2021__phasic smooth muscle contraction (GO:0014821),-0.9760956175298805,-1.2860267314702296,0.04526748971193416,0.6909045915633858,1.0,1/1,2.78%,EDNRB
prerank,GO_Biological_Process_2021__vasoconstriction (GO:0042310),-0.9760956175298805,-1.2860267314702296,0.04526748971193416,0.6909045915633858,1.0,1/1,2.78%,EDNRB
prerank,GO_Biological_Process_2021__macrophage chemotaxis (GO:0048246),-0.9760956175298805,-1.2860267314702296,0.04526748971193416,0.6909045915633858,1.0,1/1,2.78%,EDNRB
prerank,GO_Biological_Process_2021__negative regulation of cellular metabolic process (GO:0031324),-0.9760956175298805,-1.2860267314702296,0.04526748971193416,0.6909045915633858,1.0,1/1,2.78%,EDNRB
prerank,GO_Biological_Process_2021__negative regulation of adenylate cyclase activity (GO:0007194),-0.9760956175298805,-1.2860267314702296,0.04526748971193416,0.6909045915633858,1.0,1/1,2.78%,EDNRB
prerank,GO_Biological_Process_2021__blood vessel diameter maintenance (GO:0097746),-0.9760956175298805,-1.2860267314702296,0.04526748971193416,0.6909045915633858,1.0,1/1,2.78%,EDNRB
prerank,GO_Biological_Process_2021__endothelin receptor signaling pathway (GO:0086100),-0.9760956175298805,-1.2860267314702296,0.04526748971193416,0.6909045915633858,1.0,1/1,2.78%,EDNRB
prerank,GO_Biological_Process_2021__regulation of adenylate cyclase activity (GO:0045761),-0.9760956175298805,-1.2860267314702296,0.04526748971193416,0.6909045915633858,1.0,1/1,2.78%,EDNRB
prerank,GO_Biological_Process_2021__smooth muscle cell differentiation (GO:0051145),-0.9760956175298805,-1.2860267314702296,0.04526748971193416,0.6909045915633858,1.0,1/1,2.78%,EDNRB
prerank,GO_Biological_Process_2021__negative regulation of lyase activity (GO:0051350),-0.9760956175298805,-1.2860267314702296,0.04526748971193416,0.6909045915633858,1.0,1/1,2.78%,EDNRB
prerank,GO_Biological_Process_2021__vascular associated smooth muscle contraction (GO:0014829),-0.9760956175298805,-1.2860267314702296,0.04526748971193416,0.6909045915633858,1.0,1/1,2.78%,EDNRB
prerank,GO_Biological_Process_2021__positive regulation of nucleic acid-templated transcription (GO:1903508),0.3170195918415327,1.2837789411620357,0.18625678119349007,0.6709998544421519,1.0,9/14,36.78%,FOS;CITED2;EGR1;JUN;SOX8;CAPN3;ESRRG;ZIC2;NFIL3
prerank,GO_Biological_Process_2021__peripheral nervous system development (GO:0007422),-0.6093371694070043,-1.2817339742484137,0.1740041928721174,0.7177365143899974,1.0,2/3,9.34%,BDNF;EGR2
prerank,GO_Biological_Process_2021__regulation of angiogenesis (GO:0045765),-0.45242551063739067,-1.280799288294923,0.18811881188118812,0.7228800718701758,1.0,2/6,6.76%,CHI3L1;CXCL8
prerank,GO_Biological_Process_2021__potassium ion transmembrane transport (GO:0071805),0.43538396602507357,1.2779802293244458,0.177007299270073,0.7064759799708412,1.0,4/7,24.25%,KCNJ13;KCNJ14;SLC1A3;KCNH8
prerank,GO_Biological_Process_2021__potassium ion transport (GO:0006813),0.43538396602507357,1.2779802293244458,0.177007299270073,0.7064759799708412,1.0,4/7,24.25%,KCNJ13;KCNJ14;SLC1A3;KCNH8
prerank,GO_Biological_Process_2021__regulation of actin nucleation (GO:0051125),-0.9422310756972111,-1.2761581229723964,0.11336032388663968,0.7416628085740017,1.0,1/1,6.16%,CORO1A
prerank,GO_Biological_Process_2021__negative regulation of actin nucleation (GO:0051126),-0.9422310756972111,-1.2761581229723964,0.11336032388663968,0.7416628085740017,1.0,1/1,6.16%,CORO1A
prerank,GO_Biological_Process_2021__lysosome organization (GO:0007040),-0.9422310756972111,-1.2761581229723964,0.11336032388663968,0.7416628085740017,1.0,1/1,6.16%,CORO1A
prerank,GO_Biological_Process_2021__natural killer cell activation involved in immune response (GO:0002323),-0.9422310756972111,-1.2761581229723964,0.11336032388663968,0.7416628085740017,1.0,1/1,6.16%,CORO1A
prerank,GO_Biological_Process_2021__regulation of long-term synaptic potentiation (GO:1900271),0.954183266932271,1.2755104678879625,0.062135922330097085,0.6829070999828444,1.0,1/1,4.77%,RELN
prerank,GO_Biological_Process_2021__positive regulation of dendritic spine morphogenesis (GO:0061003),0.954183266932271,1.2755104678879625,0.062135922330097085,0.6829070999828444,1.0,1/1,4.77%,RELN
prerank,GO_Biological_Process_2021__spinal cord development (GO:0021510),0.954183266932271,1.2755104678879625,0.062135922330097085,0.6829070999828444,1.0,1/1,4.77%,RELN
prerank,GO_Biological_Process_2021__positive regulation of dendrite morphogenesis (GO:0050775),0.954183266932271,1.2755104678879625,0.062135922330097085,0.6829070999828444,1.0,1/1,4.77%,RELN
prerank,GO_Biological_Process_2021__positive regulation of long-term synaptic potentiation (GO:1900273),0.954183266932271,1.2755104678879625,0.062135922330097085,0.6829070999828444,1.0,1/1,4.77%,RELN
prerank,GO_Biological_Process_2021__positive regulation of small GTPase mediated signal transduction (GO:0051057),0.954183266932271,1.2755104678879625,0.062135922330097085,0.6829070999828444,1.0,1/1,4.77%,RELN
prerank,GO_Biological_Process_2021__reelin-mediated signaling pathway (GO:0038026),0.954183266932271,1.2755104678879625,0.062135922330097085,0.6829070999828444,1.0,1/1,4.77%,RELN
prerank,GO_Biological_Process_2021__positive regulation of signaling receptor activity (GO:2000273),0.954183266932271,1.2755104678879625,0.062135922330097085,0.6829070999828444,1.0,1/1,4.77%,RELN
prerank,GO_Biological_Process_2021__regulation of synapse maturation (GO:0090128),0.954183266932271,1.2755104678879625,0.062135922330097085,0.6829070999828444,1.0,1/1,4.77%,RELN
prerank,GO_Biological_Process_2021__cerebral cortex cell migration (GO:0021795),0.954183266932271,1.2755104678879625,0.062135922330097085,0.6829070999828444,1.0,1/1,4.77%,RELN
prerank,GO_Biological_Process_2021__gliogenesis (GO:0042063),0.954183266932271,1.2755104678879625,0.062135922330097085,0.6829070999828444,1.0,1/1,4.77%,RELN
prerank,GO_Biological_Process_2021__positive regulation of AMPA receptor activity (GO:2000969),0.954183266932271,1.2755104678879625,0.062135922330097085,0.6829070999828444,1.0,1/1,4.77%,RELN
prerank,GO_Biological_Process_2021__positive regulation of synapse maturation (GO:0090129),0.954183266932271,1.2755104678879625,0.062135922330097085,0.6829070999828444,1.0,1/1,4.77%,RELN
prerank,GO_Biological_Process_2021__aminoglycan biosynthetic process (GO:0006023),-0.7405189620758482,-1.274706450304907,0.18255578093306288,0.7505315430950952,1.0,2/2,26.44%,SDC1;SDC3
prerank,GO_Biological_Process_2021__negative regulation of cell morphogenesis involved in differentiation (GO:0010771),0.9581673306772909,1.2743707628769578,0.09803921568627451,0.6583905648023165,1.0,1/1,4.37%,KANK1
prerank,GO_Biological_Process_2021__negative regulation of cellular response to insulin stimulus (GO:1900077),0.9581673306772909,1.2743707628769578,0.09803921568627451,0.6583905648023165,1.0,1/1,4.37%,KANK1
prerank,GO_Biological_Process_2021__regulation of insulin receptor signaling pathway (GO:0046626),0.9581673306772909,1.2743707628769578,0.09803921568627451,0.6583905648023165,1.0,1/1,4.37%,KANK1
prerank,GO_Biological_Process_2021__regulation of substrate adhesion-dependent cell spreading (GO:1900024),0.9581673306772909,1.2743707628769578,0.09803921568627451,0.6583905648023165,1.0,1/1,4.37%,KANK1
prerank,GO_Biological_Process_2021__regulation of lamellipodium morphogenesis (GO:2000392),0.9581673306772909,1.2743707628769578,0.09803921568627451,0.6583905648023165,1.0,1/1,4.37%,KANK1
prerank,GO_Biological_Process_2021__regulation of establishment or maintenance of cell polarity (GO:0032878),0.9581673306772909,1.2743707628769578,0.09803921568627451,0.6583905648023165,1.0,1/1,4.37%,KANK1
prerank,GO_Biological_Process_2021__negative regulation of insulin receptor signaling pathway (GO:0046627),0.9581673306772909,1.2743707628769578,0.09803921568627451,0.6583905648023165,1.0,1/1,4.37%,KANK1
prerank,GO_Biological_Process_2021__negative regulation of substrate adhesion-dependent cell spreading (GO:1900025),0.9581673306772909,1.2743707628769578,0.09803921568627451,0.6583905648023165,1.0,1/1,4.37%,KANK1
prerank,GO_Biological_Process_2021__negative regulation of lamellipodium organization (GO:1902744),0.9581673306772909,1.2743707628769578,0.09803921568627451,0.6583905648023165,1.0,1/1,4.37%,KANK1
prerank,GO_Biological_Process_2021__regulation of establishment of cell polarity (GO:2000114),0.9581673306772909,1.2743707628769578,0.09803921568627451,0.6583905648023165,1.0,1/1,4.37%,KANK1
prerank,GO_Biological_Process_2021__negative regulation of ruffle assembly (GO:1900028),0.9581673306772909,1.2743707628769578,0.09803921568627451,0.6583905648023165,1.0,1/1,4.37%,KANK1
prerank,GO_Biological_Process_2021__regulation of exosomal secretion (GO:1903541),-0.9581673306772909,-1.2740650423595206,0.08333333333333333,0.7412994548926785,1.0,1/1,4.57%,SDC1
prerank,GO_Biological_Process_2021__regulation of extracellular exosome assembly (GO:1903551),-0.9581673306772909,-1.2740650423595206,0.08333333333333333,0.7412994548926785,1.0,1/1,4.57%,SDC1
prerank,GO_Biological_Process_2021__myoblast differentiation (GO:0045445),-0.9581673306772909,-1.2740650423595206,0.08333333333333333,0.7412994548926785,1.0,1/1,4.57%,SDC1
prerank,GO_Biological_Process_2021__positive regulation of exosomal secretion (GO:1903543),-0.9581673306772909,-1.2740650423595206,0.08333333333333333,0.7412994548926785,1.0,1/1,4.57%,SDC1
prerank,GO_Biological_Process_2021__development of primary male sexual characteristics (GO:0046546),0.5375063216320305,1.2738523788832181,0.1781818181818182,0.6531485951316598,1.0,3/4,27.24%,LRP2;SOX8;MAMLD1
prerank,GO_Biological_Process_2021__male gonad development (GO:0008584),0.5375063216320305,1.2738523788832181,0.1781818181818182,0.6531485951316598,1.0,3/4,27.24%,LRP2;SOX8;MAMLD1
prerank,GO_Biological_Process_2021__gonad development (GO:0008406),0.5375063216320305,1.2738523788832181,0.1781818181818182,0.6531485951316598,1.0,3/4,27.24%,LRP2;SOX8;MAMLD1
prerank,GO_Biological_Process_2021__generation of neurons (GO:0048699),0.3594630843268942,1.2710052423594735,0.18878504672897195,0.6671398374706847,1.0,5/11,16.50%,OPHN1;RELN;DDIT4;SPOCK1;ANOS1
prerank,GO_Biological_Process_2021__positive regulation of exocytosis (GO:0045921),-0.7085828343313373,-1.2688520455928642,0.1752988047808765,0.774127247348788,1.0,2/2,29.62%,SDC1;RAB15
prerank,GO_Biological_Process_2021__regulation of nucleic acid-templated transcription (GO:1903506),0.412121212121212,1.2679008244868728,0.2060491493383743,0.6827837096438139,1.0,8/8,59.44%,EFEMP1;SPIN4;ZNF217;ESRRG;NFIL3;ZNF146;NAB1;PPP2R1A
prerank,GO_Biological_Process_2021__bile acid and bile salt transport (GO:0015721),-0.9402390438247011,-1.2656021319819137,0.09979633401221996,0.7913513383934417,1.0,1/1,6.36%,SLC10A4
prerank,GO_Biological_Process_2021__positive regulation of intracellular signal transduction (GO:1902533),-0.24624138731344794,-1.2653182613420126,0.1945031712473573,0.7894224595475885,1.0,7/25,12.13%,CHI3L1;RIT2;MIF;TCIM;PHB2;VWF;LIF
prerank,GO_Biological_Process_2021__axon guidance (GO:0007411),0.37801321534107724,1.2635841920634423,0.1828358208955224,0.7036163820804963,1.0,5/9,25.05%,OPHN1;RELN;EFNA1;ANOS1;VEGFA
prerank,GO_Biological_Process_2021__negative regulation of transferase activity (GO:0051348),-0.9561752988047809,-1.2633349426110791,0.09467455621301775,0.7376403372633108,1.0,1/1,4.77%,DTX3L
prerank,GO_Biological_Process_2021__positive regulation of double-strand break repair (GO:2000781),-0.9561752988047809,-1.2633349426110791,0.09467455621301775,0.7376403372633108,1.0,1/1,4.77%,DTX3L
prerank,GO_Biological_Process_2021__regulation of defense response to virus by host (GO:0050691),-0.9561752988047809,-1.2633349426110791,0.09467455621301775,0.7376403372633108,1.0,1/1,4.77%,DTX3L
prerank,GO_Biological_Process_2021__positive regulation of double-strand break repair via nonhomologous end joining (GO:2001034),-0.9561752988047809,-1.2633349426110791,0.09467455621301775,0.7376403372633108,1.0,1/1,4.77%,DTX3L
prerank,GO_Biological_Process_2021__regulation of double-strand break repair via nonhomologous end joining (GO:2001032),-0.9561752988047809,-1.2633349426110791,0.09467455621301775,0.7376403372633108,1.0,1/1,4.77%,DTX3L
prerank,GO_Biological_Process_2021__regulation of protein localization to early endosome (GO:1902965),-0.9561752988047809,-1.2633349426110791,0.09467455621301775,0.7376403372633108,1.0,1/1,4.77%,DTX3L
prerank,GO_Biological_Process_2021__positive regulation of protein localization to endosome (GO:1905668),-0.9561752988047809,-1.2633349426110791,0.09467455621301775,0.7376403372633108,1.0,1/1,4.77%,DTX3L
prerank,GO_Biological_Process_2021__positive regulation of cellular catabolic process (GO:0031331),-0.9561752988047809,-1.2633349426110791,0.09467455621301775,0.7376403372633108,1.0,1/1,4.77%,DTX3L
prerank,GO_Biological_Process_2021__regulation of receptor catabolic process (GO:2000644),-0.9561752988047809,-1.2633349426110791,0.09467455621301775,0.7376403372633108,1.0,1/1,4.77%,DTX3L
prerank,GO_Biological_Process_2021__positive regulation of protein localization to early endosome (GO:1902966),-0.9561752988047809,-1.2633349426110791,0.09467455621301775,0.7376403372633108,1.0,1/1,4.77%,DTX3L
prerank,GO_Biological_Process_2021__positive regulation of defense response to virus by host (GO:0002230),-0.9561752988047809,-1.2633349426110791,0.09467455621301775,0.7376403372633108,1.0,1/1,4.77%,DTX3L
prerank,GO_Biological_Process_2021__negative regulation of ubiquitin-protein transferase activity (GO:0051444),-0.9561752988047809,-1.2633349426110791,0.09467455621301775,0.7376403372633108,1.0,1/1,4.77%,DTX3L
