	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	Gene_set	Term_clean
224	prerank	GO_Biological_Process_2021__positive regulation of transmembrane transport (GO:0034764)	0.6793248945147681	1.7020598700799399	0.02158273381294964	0.11939679627212309	0.999	4/4	32.30%	ACSL5;CA2;ACSL1;ANO6	GO_Biological_Process_2021	positive regulation of transmembrane transport (GO:0034764)
225	prerank	GO_Biological_Process_2021__regulation of interleukin-6 production (GO:0032675)	0.49597204173127374	1.7015512914005133	0.035443037974683546	0.11919414705632016	0.999	6/8	25.74%	FOXJ1;TLR2;TREM2;TLR7;DDX58;TLR4	GO_Biological_Process_2021	regulation of interleukin-6 production (GO:0032675)
226	prerank	GO_Biological_Process_2021__regulation of long-term neuronal synaptic plasticity (GO:0048169)	-0.6051625690100387	-1.6985568238754705	0.02021772939346812	0.18138975923690995	1.0	5/7	20.27%	NEURL1;SYP;CAMK2B;NETO1;DLG4	GO_Biological_Process_2021	regulation of long-term neuronal synaptic plasticity (GO:0048169)
227	prerank	GO_Biological_Process_2021__negative regulation of NF-kappaB transcription factor activity (GO:0032088)	0.5857988165680474	1.692074508499554	0.01977401129943503	0.1274492399844993	1.0	6/6	41.72%	NLRC5;FOXJ1;ERBIN;NFKBIA;ADORA3;G3BP2	GO_Biological_Process_2021	negative regulation of NF-kappaB transcription factor activity (GO:0032088)
228	prerank	GO_Biological_Process_2021__positive regulation of epithelial cell apoptotic process (GO:1904037)	0.7971455807895651	1.691383562305802	0.02891566265060241	0.12658654700461497	1.0	2/3	1.77%	RGCC;CCL2	GO_Biological_Process_2021	positive regulation of epithelial cell apoptotic process (GO:1904037)
229	prerank	GO_Biological_Process_2021__positive regulation of endothelial cell apoptotic process (GO:2000353)	0.7971455807895651	1.691383562305802	0.02891566265060241	0.12658654700461497	1.0	2/3	1.77%	RGCC;CCL2	GO_Biological_Process_2021	positive regulation of endothelial cell apoptotic process (GO:2000353)
230	prerank	GO_Biological_Process_2021__NIK/NF-kappaB signaling (GO:0038061)	0.6412987368655825	1.6893302183777223	0.02072538860103627	0.12797956967324747	1.0	3/5	10.85%	CHI3L1;PSMB9;PSMB8	GO_Biological_Process_2021	NIK/NF-kappaB signaling (GO:0038061)
231	prerank	GO_Biological_Process_2021__positive regulation of protein depolymerization (GO:1901881)	-0.819420292123354	-1.6871142419492657	0.012110726643598616	0.19527884542156748	1.0	2/3	2.35%	STMN2;SLN	GO_Biological_Process_2021	positive regulation of protein depolymerization (GO:1901881)
232	prerank	GO_Biological_Process_2021__regulation of alternative mRNA splicing, via spliceosome (GO:0000381)	-0.634025627697997	-1.6865452068350144	0.020134228187919462	0.19318809521743785	1.0	4/6	15.90%	RBFOX3;RBFOX1;CELF5;SRRM4	GO_Biological_Process_2021	regulation of alternative mRNA splicing, via spliceosome (GO:0000381)
233	prerank	GO_Biological_Process_2021__positive regulation of T cell mediated cytotoxicity (GO:0001916)	0.9595619208087616	1.685867414350721	0.004484304932735426	0.129855201329885	1.0	2/2	4.21%	HLA-DRA;AZGP1	GO_Biological_Process_2021	positive regulation of T cell mediated cytotoxicity (GO:0001916)
234	prerank	GO_Biological_Process_2021__positive regulation of T cell mediated immunity (GO:0002711)	0.9595619208087616	1.685867414350721	0.004484304932735426	0.129855201329885	1.0	2/2	4.21%	HLA-DRA;AZGP1	GO_Biological_Process_2021	positive regulation of T cell mediated immunity (GO:0002711)
235	prerank	GO_Biological_Process_2021__regulation of sodium ion transport (GO:0002028)	-0.8263069139966273	-1.6837238269340997	0.0017605633802816902	0.19415814052073652	1.0	3/3	17.66%	SCN3B;YWHAH;FGF12	GO_Biological_Process_2021	regulation of sodium ion transport (GO:0002028)
236	prerank	GO_Biological_Process_2021__membrane depolarization (GO:0051899)	-0.5676694244185025	-1.6795304682265264	0.02336448598130841	0.1980432291644431	1.0	5/8	16.90%	SCN2A;SCN3B;CACNA1E;YWHAH;CACNB3	GO_Biological_Process_2021	membrane depolarization (GO:0051899)
237	prerank	GO_Biological_Process_2021__synaptic vesicle cycle (GO:0099504)	-0.5496589589171128	-1.6783444848138616	0.022935779816513763	0.19667986881718563	1.0	7/8	37.26%	CPLX1;RAB3A;SLC17A6;PCLO;STX1A;SLC32A1;SNCA	GO_Biological_Process_2021	synaptic vesicle cycle (GO:0099504)
238	prerank	GO_Biological_Process_2021__peptidyl-serine modification (GO:0018209)	-0.49605468462053154	-1.6757363235100244	0.035036496350364967	0.19809423636977233	1.0	5/11	12.45%	CAMK2A;PRKCG;CAMKV;CAMK1G;CAMK4	GO_Biological_Process_2021	peptidyl-serine modification (GO:0018209)
239	prerank	GO_Biological_Process_2021__peptidyl-serine phosphorylation (GO:0018105)	-0.5017028053655237	-1.6757312680899492	0.014814814814814815	0.1950928085459879	1.0	5/11	12.45%	CAMK2A;PRKCG;CAMKV;CAMK1G;CAMK4	GO_Biological_Process_2021	peptidyl-serine phosphorylation (GO:0018105)
240	prerank	GO_Biological_Process_2021__water transport (GO:0006833)	0.949452401010952	1.6742930418938518	0.006756756756756757	0.13960848532069278	1.0	2/2	5.21%	AQP1;AQP4	GO_Biological_Process_2021	water transport (GO:0006833)
241	prerank	GO_Biological_Process_2021__cellular water homeostasis (GO:0009992)	0.949452401010952	1.6742930418938518	0.006756756756756757	0.13960848532069278	1.0	2/2	5.21%	AQP1;AQP4	GO_Biological_Process_2021	cellular water homeostasis (GO:0009992)
242	prerank	GO_Biological_Process_2021__fluid transport (GO:0042044)	0.949452401010952	1.6742930418938518	0.006756756756756757	0.13960848532069278	1.0	2/2	5.21%	AQP1;AQP4	GO_Biological_Process_2021	fluid transport (GO:0042044)
243	prerank	GO_Biological_Process_2021__epithelial cilium movement involved in extracellular fluid movement (GO:0003351)	0.949452401010952	1.6736725382005677	0.004434589800443459	0.13942741506837858	1.0	2/2	5.21%	SPAG17;AQP4	GO_Biological_Process_2021	epithelial cilium movement involved in extracellular fluid movement (GO:0003351)
244	prerank	GO_Biological_Process_2021__regulation of dopamine secretion (GO:0014059)	-0.6335066498427303	-1.672660354504328	0.01751592356687898	0.19734175149292796	1.0	5/6	26.07%	SYT1;SYT4;SYT5;KCNA2;SYT3	GO_Biological_Process_2021	regulation of dopamine secretion (GO:0014059)
245	prerank	GO_Biological_Process_2021__extracellular structure organization (GO:0043062)	0.36313449116758	1.671961366234172	0.03289473684210526	0.1396449105615239	1.0	15/16	56.77%	CD44;VWF;SPP1;ITGB4;COL4A5;SPARC;DDR2;VCAN;PAPLN;ADAMTS1;MMP17;SPOCK2;LAMB1;ICAM5;HAPLN1	GO_Biological_Process_2021	extracellular structure organization (GO:0043062)
246	prerank	GO_Biological_Process_2021__external encapsulating structure organization (GO:0045229)	0.36313449116758	1.671961366234172	0.03289473684210526	0.1396449105615239	1.0	15/16	56.77%	CD44;VWF;SPP1;ITGB4;COL4A5;SPARC;DDR2;VCAN;PAPLN;ADAMTS1;MMP17;SPOCK2;LAMB1;ICAM5;HAPLN1	GO_Biological_Process_2021	external encapsulating structure organization (GO:0045229)
247	prerank	GO_Biological_Process_2021__cellular response to hydrogen peroxide (GO:0070301)	0.9511373209772536	1.6704121329014279	0.006711409395973154	0.13957019544256752	1.0	2/2	5.05%	ANXA1;AQP1	GO_Biological_Process_2021	cellular response to hydrogen peroxide (GO:0070301)
248	prerank	GO_Biological_Process_2021__cellular response to reactive oxygen species (GO:0034614)	0.9511373209772536	1.6704121329014279	0.006711409395973154	0.13957019544256752	1.0	2/2	5.05%	ANXA1;AQP1	GO_Biological_Process_2021	cellular response to reactive oxygen species (GO:0034614)
249	prerank	GO_Biological_Process_2021__cellular response to UV (GO:0034644)	0.9511373209772537	1.6681995871866546	0.0091324200913242	0.14126741586775657	1.0	2/2	5.05%	TIMP1;AQP1	GO_Biological_Process_2021	cellular response to UV (GO:0034644)
250	prerank	GO_Biological_Process_2021__regulation of endothelial cell apoptotic process (GO:2000351)	0.6367853327808684	1.6673890225264132	0.033942558746736295	0.14126279599345404	1.0	3/5	5.72%	RGCC;CCL2;ANGPT1	GO_Biological_Process_2021	regulation of endothelial cell apoptotic process (GO:2000351)
251	prerank	GO_Biological_Process_2021__adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	-0.47160856258010053	-1.6670049946794494	0.02478134110787172	0.20395566064425402	1.0	10/13	35.83%	ADCY1;RXFP1;GPR12;GNAL;ADGRL2;VIP;GPR26;ADRA1B;GNG2;ADGRB1	GO_Biological_Process_2021	adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)
252	prerank	GO_Biological_Process_2021__cellular response to nutrient levels (GO:0031669)	0.8086003372681281	1.6648004060987183	0.024719101123595506	0.1431631992435477	1.0	3/3	19.34%	FAM107A;LAMP2;CD68	GO_Biological_Process_2021	cellular response to nutrient levels (GO:0031669)
253	prerank	GO_Biological_Process_2021__metal ion transport (GO:0030001)	-0.48237928178292155	-1.658526245768997	0.025073746312684365	0.21591062313639103	1.0	6/12	16.90%	CAMK2A;SLN;CACNG3;ATP2B2;CACNA1E;CACNB3	GO_Biological_Process_2021	metal ion transport (GO:0030001)
254	prerank	GO_Biological_Process_2021__regulation of macromolecule metabolic process (GO:0060255)	0.43747023193547463	1.6571617414370214	0.05325443786982249	0.1510530191730534	1.0	10/11	46.26%	APLNR;YBX3;TREM2;PTPRC;STOX1;TRIM22;ZFP36L1;C1D;ATP1B1;HNRNPK	GO_Biological_Process_2021	regulation of macromolecule metabolic process (GO:0060255)
255	prerank	GO_Biological_Process_2021__cell junction disassembly (GO:0150146)	0.6708887525274049	1.656253705087374	0.0380952380952381	0.15125380402294394	1.0	3/4	11.10%	C1QC;C1QB;C1QA	GO_Biological_Process_2021	cell junction disassembly (GO:0150146)
256	prerank	GO_Biological_Process_2021__negative regulation of B cell activation (GO:0050869)	0.9385004212299914	1.6553010287660501	0.009029345372460496	0.15155496866614737	1.0	2/2	6.31%	FOXJ1;FCGR2B	GO_Biological_Process_2021	negative regulation of B cell activation (GO:0050869)
257	prerank	GO_Biological_Process_2021__regulation of cellular catabolic process (GO:0031329)	0.8077571669477235	1.6520716774237616	0.018867924528301886	0.1542566048770184	1.0	3/3	19.43%	HSPB1;NUPR1;IFI16	GO_Biological_Process_2021	regulation of cellular catabolic process (GO:0031329)
258	prerank	GO_Biological_Process_2021__neutrophil chemotaxis (GO:0030593)	0.5717555846317798	1.6517647592975415	0.03389830508474576	0.15306659752591775	1.0	3/6	6.06%	S100A8;CCL2;FCER1G	GO_Biological_Process_2021	neutrophil chemotaxis (GO:0030593)
259	prerank	GO_Biological_Process_2021__neutrophil migration (GO:1990266)	0.5717555846317798	1.6517647592975415	0.03389830508474576	0.15306659752591775	1.0	3/6	6.06%	S100A8;CCL2;FCER1G	GO_Biological_Process_2021	neutrophil migration (GO:1990266)
260	prerank	GO_Biological_Process_2021__glomerulus vasculature development (GO:0072012)	0.9443976411120472	1.6510060736482628	0.010460251046025104	0.1530509061034775	1.0	2/2	5.72%	ANGPT2;ANGPT1	GO_Biological_Process_2021	glomerulus vasculature development (GO:0072012)
261	prerank	GO_Biological_Process_2021__regulation of synaptic vesicle exocytosis (GO:2000300)	-0.93681550126369	-1.6490988240926374	0.011131725417439703	0.23099181594743765	1.0	2/2	6.56%	SYN1;RIMS3	GO_Biological_Process_2021	regulation of synaptic vesicle exocytosis (GO:2000300)
262	prerank	GO_Biological_Process_2021__regulation of stem cell differentiation (GO:2000736)	0.5688926458157229	1.6471239522395245	0.04221635883905013	0.15667313270085756	1.0	6/6	43.40%	PSMB9;CBFB;PSMB8;PSMD1;RBM24;PSMC6	GO_Biological_Process_2021	regulation of stem cell differentiation (GO:2000736)
263	prerank	GO_Biological_Process_2021__sterol metabolic process (GO:0016125)	0.5553677092138629	1.643139297710678	0.02617801047120419	0.1602438245830639	1.0	6/6	44.74%	LDLRAP1;LIPA;APOL2;SC5D;CYP46A1;CYP26A1	GO_Biological_Process_2021	sterol metabolic process (GO:0016125)
264	prerank	GO_Biological_Process_2021__cell-cell junction organization (GO:0045216)	-0.5723242379967655	-1.642363888571311	0.016666666666666666	0.24089742444521867	1.0	5/7	24.64%	CDH18;CDH9;CDH12;CDH13;CDH10	GO_Biological_Process_2021	cell-cell junction organization (GO:0045216)
265	prerank	GO_Biological_Process_2021__negative regulation of blood vessel endothelial cell migration (GO:0043537)	0.764627698068685	1.6421799226573057	0.023752969121140142	0.1604598367331369	1.0	2/3	3.03%	RGCC;ANGPT2	GO_Biological_Process_2021	negative regulation of blood vessel endothelial cell migration (GO:0043537)
266	prerank	GO_Biological_Process_2021__negative regulation of catecholamine secretion (GO:0033604)	-0.9427127211457456	-1.6421379569216015	0.003552397868561279	0.23814947527195596	1.0	2/2	5.97%	SYT4;CHGA	GO_Biological_Process_2021	negative regulation of catecholamine secretion (GO:0033604)
267	prerank	GO_Biological_Process_2021__regulation of tumor necrosis factor production (GO:0032680)	0.41749990847902985	1.641964002409487	0.03551912568306011	0.1598659217742081	1.0	8/11	28.51%	CD14;HSPB1;TLR2;PTPRC;LTF;DDX58;TLR4;LY96	GO_Biological_Process_2021	regulation of tumor necrosis factor production (GO:0032680)
268	prerank	GO_Biological_Process_2021__adherens junction organization (GO:0034332)	-0.5810722580841046	-1.6418565621002925	0.025	0.2355058119848484	1.0	5/7	24.64%	CDH18;CDH9;CDH12;CDH13;CDH10	GO_Biological_Process_2021	adherens junction organization (GO:0034332)
269	prerank	GO_Biological_Process_2021__positive regulation of lymphocyte proliferation (GO:0050671)	0.614117469660871	1.6391642997265872	0.03943661971830986	0.1621011982000728	1.0	4/5	23.04%	ANXA1;HLA-DPB1;PTPRC;GPR183	GO_Biological_Process_2021	positive regulation of lymphocyte proliferation (GO:0050671)
270	prerank	GO_Biological_Process_2021__regulation of exit from mitosis (GO:0007096)	0.940185341196293	1.638526999904022	0.011037527593818985	0.16208902209723752	1.0	2/2	6.14%	RGCC;ANLN	GO_Biological_Process_2021	regulation of exit from mitosis (GO:0007096)
271	prerank	GO_Biological_Process_2021__positive regulation of Rho protein signal transduction (GO:0035025)	0.9216512215669755	1.6366781004908952	0.0045045045045045045	0.16330141769936266	1.0	2/2	7.99%	LPAR4;LPAR1	GO_Biological_Process_2021	positive regulation of Rho protein signal transduction (GO:0035025)
272	prerank	GO_Biological_Process_2021__regulation of cilium movement (GO:0003352)	0.9098567818028643	1.636554296724103	0.013015184381778741	0.16184775194793508	1.0	2/2	9.17%	CFAP43;DNAH11	GO_Biological_Process_2021	regulation of cilium movement (GO:0003352)
273	prerank	GO_Biological_Process_2021__regulation of cilium beat frequency (GO:0003356)	0.9098567818028643	1.636554296724103	0.013015184381778741	0.16184775194793508	1.0	2/2	9.17%	CFAP43;DNAH11	GO_Biological_Process_2021	regulation of cilium beat frequency (GO:0003356)
274	prerank	GO_Biological_Process_2021__cellular response to metal ion (GO:0071248)	-0.36750388149217694	-1.6360700964514128	0.03679369250985545	0.2445960132561613	1.0	9/24	14.97%	SYT1;CPNE4;SYT4;HPCA;CPNE9;ADCY1;SYT5;DMTN;CPNE5	GO_Biological_Process_2021	cellular response to metal ion (GO:0071248)
275	prerank	GO_Biological_Process_2021__immune response-activating cell surface receptor signaling pathway (GO:0002429)	0.7866779089376055	1.6357305312825363	0.024608501118568233	0.16193248238720914	1.0	3/3	21.53%	FCER1G;C3AR1;FPR3	GO_Biological_Process_2021	immune response-activating cell surface receptor signaling pathway (GO:0002429)
276	prerank	GO_Biological_Process_2021__ephrin receptor signaling pathway (GO:0048013)	-0.46585647619328885	-1.6356643285777137	0.02643171806167401	0.24228501799329238	1.0	11/12	48.44%	GRIN2B;DNM1;EPHA4;PAK3;KALRN;CHN1;NGEF;EPHA5;EFNA3;ANKS1B;EPHA6	GO_Biological_Process_2021	ephrin receptor signaling pathway (GO:0048013)
277	prerank	GO_Biological_Process_2021__immunoglobulin mediated immune response (GO:0016064)	0.9385004212299917	1.6350704933692775	0.014925373134328358	0.161100711808613	1.0	2/2	6.31%	FCER1G;FCGR2B	GO_Biological_Process_2021	immunoglobulin mediated immune response (GO:0016064)
278	prerank	GO_Biological_Process_2021__B cell mediated immunity (GO:0019724)	0.9385004212299917	1.6350704933692775	0.014925373134328358	0.161100711808613	1.0	2/2	6.31%	FCER1G;FCGR2B	GO_Biological_Process_2021	B cell mediated immunity (GO:0019724)
279	prerank	GO_Biological_Process_2021__regulation of protein localization to nucleus (GO:1900180)	0.9157540016849198	1.6313479283177106	0.014251781472684086	0.16485441157316952	1.0	2/2	8.58%	DTX3L;WWTR1	GO_Biological_Process_2021	regulation of protein localization to nucleus (GO:1900180)
280	prerank	GO_Biological_Process_2021__positive regulation of calcium ion-dependent exocytosis (GO:0045956)	-0.6554054054054055	-1.630857000688419	0.03	0.24967262898220224	1.0	5/5	34.82%	SYT1;SYT4;STX1A;CACNA1G;SCAMP5	GO_Biological_Process_2021	positive regulation of calcium ion-dependent exocytosis (GO:0045956)
281	prerank	GO_Biological_Process_2021__antigen receptor-mediated signaling pathway (GO:0050851)	0.3799922432425833	1.6298135854040872	0.047619047619047616	0.16590526149042886	1.0	8/13	20.44%	HLA-DRA;PSMB9;HLA-DPB1;PSMB8;PTPRC;HLA-DQA2;HLA-DQB1;FYB1	GO_Biological_Process_2021	antigen receptor-mediated signaling pathway (GO:0050851)
282	prerank	GO_Biological_Process_2021__regulation of chemokine production (GO:0032642)	0.5640544944752842	1.629071267627193	0.03291139240506329	0.16598164468240859	1.0	5/6	25.74%	TLR2;TREM2;HMOX1;TLR7;TLR4	GO_Biological_Process_2021	regulation of chemokine production (GO:0032642)
283	prerank	GO_Biological_Process_2021__regulation of B cell receptor signaling pathway (GO:0050855)	0.6708860759493672	1.6283359337783674	0.03818615751789976	0.16620951812164256	1.0	4/4	33.14%	FCGR2B;CBFB;CD22;SLC39A10	GO_Biological_Process_2021	regulation of B cell receptor signaling pathway (GO:0050855)
284	prerank	GO_Biological_Process_2021__B cell activation involved in immune response (GO:0002312)	0.7655986509274875	1.6270760848722952	0.03597122302158273	0.16675796405403748	1.0	3/3	23.63%	FCGR2B;GPR183;CD180	GO_Biological_Process_2021	B cell activation involved in immune response (GO:0002312)
285	prerank	GO_Biological_Process_2021__positive regulation of cell growth (GO:0030307)	-0.47387874517735984	-1.6269824377572781	0.03125	0.2549529989469604	1.0	6/12	14.97%	SYT1;SYT4;L1CAM;CPNE9;UNC13A;CPNE5	GO_Biological_Process_2021	positive regulation of cell growth (GO:0030307)
286	prerank	GO_Biological_Process_2021__positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	0.4587407411453449	1.6236370976456163	0.04735376044568245	0.16935943707928922	1.0	7/9	28.51%	CD14;HSPB1;TLR2;PTPRC;DDX58;TLR4;LY96	GO_Biological_Process_2021	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)
287	prerank	GO_Biological_Process_2021__positive regulation of tumor necrosis factor production (GO:0032760)	0.4587407411453449	1.6236370976456163	0.04735376044568245	0.16935943707928922	1.0	7/9	28.51%	CD14;HSPB1;TLR2;PTPRC;DDX58;TLR4;LY96	GO_Biological_Process_2021	positive regulation of tumor necrosis factor production (GO:0032760)
288	prerank	GO_Biological_Process_2021__leukocyte aggregation (GO:0070486)	0.9342881213142376	1.6236201242260264	0.010893246187363835	0.1685605718100473	1.0	2/2	6.73%	S100A8;CD44	GO_Biological_Process_2021	leukocyte aggregation (GO:0070486)
289	prerank	GO_Biological_Process_2021__positive regulation of cell communication (GO:0010647)	-0.5979456895440327	-1.6211416264040175	0.029874213836477988	0.264259542407019	1.0	5/6	29.77%	SYT1;RIMS3;DLG4;CLSTN2;HOMER1	GO_Biological_Process_2021	positive regulation of cell communication (GO:0010647)
290	prerank	GO_Biological_Process_2021__lipopolysaccharide-mediated signaling pathway (GO:0031663)	0.7838311729671574	1.62054306614611	0.029411764705882353	0.17147902830176828	1.0	2/3	1.77%	CD14;CCL2	GO_Biological_Process_2021	lipopolysaccharide-mediated signaling pathway (GO:0031663)
291	prerank	GO_Biological_Process_2021__positive regulation of heart contraction (GO:0045823)	-0.9376579612468408	-1.6157707085171027	0.0072992700729927005	0.27228539005328783	1.0	2/2	6.48%	CHGA;SCN3B	GO_Biological_Process_2021	positive regulation of heart contraction (GO:0045823)
292	prerank	GO_Biological_Process_2021__regulation of dendritic spine development (GO:0060998)	-0.7075371755630575	-1.6151023623706444	0.03	0.2702754954782996	1.0	3/4	14.63%	NEURL1;SHANK1;CAMK2B	GO_Biological_Process_2021	regulation of dendritic spine development (GO:0060998)
293	prerank	GO_Biological_Process_2021__positive regulation of MAPK cascade (GO:0043410)	0.2709793011058167	1.6145409456424595	0.044642857142857144	0.177683153419047	1.0	7/28	7.99%	CHI3L1;CCN2;CCL2;GPNMB;ANGPT1;CD44;LPAR1	GO_Biological_Process_2021	positive regulation of MAPK cascade (GO:0043410)
294	prerank	GO_Biological_Process_2021__negative regulation of cell cycle G1/S phase transition (GO:1902807)	0.6073150506247611	1.6139590908342194	0.04825737265415549	0.17754824202473943	1.0	4/5	22.62%	CCL2;GPNMB;FAM107A;WEE1	GO_Biological_Process_2021	negative regulation of cell cycle G1/S phase transition (GO:1902807)
295	prerank	GO_Biological_Process_2021__regulation of protein import into nucleus (GO:0042306)	0.7613827993254637	1.6134963545935423	0.02386634844868735	0.17724249971319986	1.0	3/3	24.05%	BAG3;HCLS1;APOD	GO_Biological_Process_2021	regulation of protein import into nucleus (GO:0042306)
296	prerank	GO_Biological_Process_2021__receptor-mediated endocytosis (GO:0006898)	0.32380190495539307	1.6112791413984522	0.0231023102310231	0.17910921191544973	1.0	8/17	17.91%	HBA1;MX1;CD163;FCER1G;FCGR2B;COLEC12;SPARC;LDLRAP1	GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)
297	prerank	GO_Biological_Process_2021__positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	0.7470489038785835	1.6110554647355924	0.0319634703196347	0.1785149451996952	1.0	3/3	25.48%	S100A8;NUPR1;NACC2	GO_Biological_Process_2021	positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)
298	prerank	GO_Biological_Process_2021__positive regulation of synaptic transmission (GO:0050806)	-0.40271299172112424	-1.6110525867212064	0.04477611940298507	0.2755634590294887	1.0	10/17	30.03%	SYT1;GRIN2B;CACNG3;RIMS3;ADCY1;DLG4;PLK2;AKAP5;CLSTN2;GRIN2A	GO_Biological_Process_2021	positive regulation of synaptic transmission (GO:0050806)
299	prerank	GO_Biological_Process_2021__positive regulation of osteoblast proliferation (GO:0033690)	0.7563237774030355	1.6072490166965787	0.022004889975550123	0.18215660439558826	1.0	3/3	24.56%	CCN1;LTF;SOX8	GO_Biological_Process_2021	positive regulation of osteoblast proliferation (GO:0033690)
300	prerank	GO_Biological_Process_2021__regulation of B cell proliferation (GO:0030888)	0.5945945945945945	1.6045751790145621	0.037333333333333336	0.18460127039855637	1.0	5/5	40.79%	FCGR2B;PTPRC;GPR183;CD22;MEF2C	GO_Biological_Process_2021	regulation of B cell proliferation (GO:0030888)
301	prerank	GO_Biological_Process_2021__antifungal innate immune response (GO:0061760)	0.903117101937658	1.6045579285529372	0.029545454545454545	0.18379088710760308	1.0	2/2	9.84%	DEFB119;CLEC6A	GO_Biological_Process_2021	antifungal innate immune response (GO:0061760)
302	prerank	GO_Biological_Process_2021__positive regulation of microtubule polymerization or depolymerization (GO:0031112)	-0.9048020219039595	-1.6040975973767282	0.00929368029739777	0.2878478635991038	1.0	2/2	9.76%	STMN2;MET	GO_Biological_Process_2021	positive regulation of microtubule polymerization or depolymerization (GO:0031112)
303	prerank	GO_Biological_Process_2021__potassium ion transmembrane transport (GO:0071805)	-0.3373465250258917	-1.6024038299902053	0.03515625	0.2884437218764611	1.0	16/30	32.04%	SLC12A5;KCNV1;KCNQ5;KCNAB2;KCNJ6;KCNQ3;KCNH7;KCNA2;KCNA4;HCN1;KCNQ2;KCNB2;KCNJ3;KCNN1;KCNK3;KCND2	GO_Biological_Process_2021	potassium ion transmembrane transport (GO:0071805)
304	prerank	GO_Biological_Process_2021__one-carbon compound transport (GO:0019755)	0.7563483670369786	1.600123449682375	0.04018912529550828	0.18874861213226196	1.0	2/3	5.05%	SLC14A1;AQP1	GO_Biological_Process_2021	one-carbon compound transport (GO:0019755)
305	prerank	GO_Biological_Process_2021__regulation of chemotaxis (GO:0050920)	0.7715008431703205	1.5996985496117426	0.043689320388349516	0.18837754813002894	1.0	3/3	23.04%	TREM2;CXCR4;GPR183	GO_Biological_Process_2021	regulation of chemotaxis (GO:0050920)
306	prerank	GO_Biological_Process_2021__regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	0.5579036348267119	1.5967562594841063	0.05093833780160858	0.19165420782094789	1.0	6/6	44.49%	PSMB9;PSMB8;STOX1;PSMD1;PSMC6;CITED2	GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)
307	prerank	GO_Biological_Process_2021__supramolecular fiber organization (GO:0097435)	0.2883217177769807	1.596484337949923	0.03636363636363636	0.19110833151384846	1.0	10/21	16.82%	P3H2;RHOBTB3;ERMN;GFAP;ITGB4;CAPN3;COL4A5;SERPINH1;LTF;DDR2	GO_Biological_Process_2021	supramolecular fiber organization (GO:0097435)
308	prerank	GO_Biological_Process_2021__intracellular lipid transport (GO:0032365)	0.7453625632377741	1.5938299682481663	0.04807692307692308	0.19351549010700733	1.0	3/3	25.65%	NPC2;MID1IP1;CPT1B	GO_Biological_Process_2021	intracellular lipid transport (GO:0032365)
309	prerank	GO_Biological_Process_2021__protein autophosphorylation (GO:0046777)	-0.5375330922893594	-1.5928143912358066	0.035493827160493825	0.30713725898483707	1.0	5/8	21.70%	CAMK2A;EPHA4;CAMK4;CAMK2B;MAP3K9	GO_Biological_Process_2021	protein autophosphorylation (GO:0046777)
310	prerank	GO_Biological_Process_2021__negative regulation of phagocytosis (GO:0050765)	0.9014321819713562	1.5909801731920923	0.01279317697228145	0.1961500846233689	1.0	2/2	10.01%	FCGR2B;TLR2	GO_Biological_Process_2021	negative regulation of phagocytosis (GO:0050765)
311	prerank	GO_Biological_Process_2021__regulation of apoptotic process (GO:0042981)	0.1931925756434283	1.590760118156579	0.024390243902439025	0.19556752054881768	1.0	28/56	30.03%	HSPB1;ANXA1;AQP1;ANGPT1;BAG3;CD44;CRYAB;SGK1;SON;CAPN3;RTKN;SFRP2;EVI2B;HGF;NUPR1;LTF;IGFBP3;NOTCH2;RASSF2;CTSH;PROK2;TNFRSF12A;SOX8;GREM1;NFKBIA;TCL1A;SOX9;GADD45G	GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)
312	prerank	GO_Biological_Process_2021__positive regulation of DNA-binding transcription factor activity (GO:0051091)	0.3313180566978273	1.5878542584949618	0.030612244897959183	0.19848274432630583	1.0	11/17	28.17%	S100A8;RGCC;TLR2;HCLS1;CAPN3;LTF;DDR2;TRIM22;DDX58;TLR4;NFKBIA	GO_Biological_Process_2021	positive regulation of DNA-binding transcription factor activity (GO:0051091)
313	prerank	GO_Biological_Process_2021__lipid transport (GO:0006869)	0.41778725722685206	1.5877380767895168	0.046012269938650305	0.19773349837147386	1.0	8/10	33.81%	ABCA6;NPC2;SLCO1A2;ABCC4;APOL2;GLTP;ACSL1;GOT2	GO_Biological_Process_2021	lipid transport (GO:0006869)
314	prerank	GO_Biological_Process_2021__regulation of ion transport (GO:0043269)	-0.4095316570236484	-1.5871779962748964	0.04405286343612335	0.317055892364494	1.0	9/16	29.86%	SYT1;SYT4;SYT5;KCNJ6;YWHAH;KCNA2;CHRM1;SYT3;KCNJ3	GO_Biological_Process_2021	regulation of ion transport (GO:0043269)
