	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	Gene_set	Term_clean
218	prerank	Reactome_2022__Metabolism Of Steroids R-HSA-8957322	0.4613971409261737	1.2595313727321218	0.2019047619047619	0.9568964905428371	1.0	2/6	2.98%	HSD17B2;LRP2	Reactome_2022	Metabolism Of Steroids R-HSA-8957322
219	prerank	KEGG_2021_Human__Estrogen signaling pathway	0.46091553394502505	1.2559786612200101	0.20683111954459202	0.959816050987153	1.0	3/6	20.28%	FOS;HSPA1L;JUN	KEGG_2021_Human	Estrogen signaling pathway
220	prerank	ChEA_2022__TBX2 35687133 ChIP-Seq MCF-7 Human BreastCancer	0.2759666700301744	1.2526426085987996	0.20833333333333334	0.9621194536098059	1.0	5/20	10.74%	FOS;KANK1;RAD23B;DDIT4;EGR1	ChEA_2022	TBX2 35687133 ChIP-Seq MCF-7 Human BreastCancer
221	prerank	ChEA_2022__DROSHA 22980978 ChIP-Seq HELA Human	-0.3666696032664525	-1.2504104411557757	0.21367521367521367	0.7084992358119205	1.0	7/9	38.57%	SV2C;KNDC1;PHACTR1;FAT1;ERC2;PLBD2;CAMK1G	ChEA_2022	DROSHA 22980978 ChIP-Seq HELA Human
222	prerank	ChEA_2022__YY1 22570637 ChIP-Seq MALME-3M Human	-0.2649906357204802	-1.2494511813592535	0.1945031712473573	0.7051507785453656	1.0	14/19	48.11%	PRPH;HBA2;STMN1;ALDOC;DCTN1;GAPDH;SRGAP1;ACSS2;SLC16A14;LSM7;NTSR1;JUNB;TOPORS;GTF2H4	ChEA_2022	YY1 22570637 ChIP-Seq MALME-3M Human
223	prerank	Reactome_2022__MyD88-independent TLR4 Cascade R-HSA-166166	0.42020113715123397	1.2482844156457562	0.222011385199241	0.9585573456491303	1.0	4/7	24.25%	FOS;S100A12;JUN;KCNH8	Reactome_2022	MyD88-independent TLR4 Cascade R-HSA-166166
224	prerank	Reactome_2022__Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	0.42020113715123397	1.2482844156457562	0.222011385199241	0.9585573456491303	1.0	4/7	24.25%	FOS;S100A12;JUN;KCNH8	Reactome_2022	Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164
225	prerank	ChEA_2022__ENL 26711339 ChIP-Seq SEM Human Blood Leukemia	0.21256405627747466	1.2476151714531578	0.2101313320825516	0.9514627409003099	1.0	26/41	47.91%	SLC6A6;CITED2;MAN2A1;OTUD1;ID3;FANCL;ARHGAP11B;LHPP;SPIN4;ZNF217;CEP120;RBM43;RYR3;TRHDE;IER5;EXOC5;LEMD3;GNB1;TMEM68;LIN7C;ITGB3BP;IRAK3;CAPN7;SMPD4;TBK1;MRFAP1L1	ChEA_2022	ENL 26711339 ChIP-Seq SEM Human Blood Leukemia
226	prerank	ChEA_2022__CTCF 33576154 ChIP-Seq Human PerigastricLN ProstateCancer	-0.1775280091324474	-1.2456667260948266	0.1845102505694761	0.7092082773653541	1.0	22/54	28.83%	PRPH;MYLK4;AHNAK2;SDC1;PCDH8;BDNF;ELAVL3;PSMB9;IRF9;EOMES;SLC2A13;NQO2;PSD3;CBLN2;DCTN1;MOB3A;RPLP2;FIS1;SRGAP1;MSMO1;PCP4;ACSS2	ChEA_2022	CTCF 33576154 ChIP-Seq Human PerigastricLN ProstateCancer
227	prerank	KEGG_2021_Human__Coronavirus disease	-0.39024478592676365	-1.2435684263076436	0.23443983402489627	0.7086636117501761	1.0	4/8	10.74%	ISG15;CXCL8;IRF9;VWF	KEGG_2021_Human	Coronavirus disease
228	prerank	Reactome_2022__Cytokine Signaling In Immune System R-HSA-1280215	0.23206645995354003	1.2423998503223617	0.20566037735849058	0.9609506321016028	1.0	13/30	25.05%	FOS;TNFSF13B;EGR1;LCN2;HLA-DRA;IFIT1;S100A12;JUN;RANBP2;KPNA5;PTGS2;KCNH8;VEGFA	Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215
229	prerank	ChEA_2022__STAT3 18555785 ChIP-Seq MESCs Mouse	-0.17577628558209904	-1.2420281474934043	0.19399538106235567	0.7072271176861173	1.0	15/51	18.09%	PCSK1;EDNRB;TRH;SV2C;GPR26;IRX3;CORO1A;VWF;RAB3C;CNTN6;STMN1;COPE;CBLN1;NMNAT2;DIRAS2	ChEA_2022	STAT3 18555785 ChIP-Seq MESCs Mouse
230	prerank	ChEA_2022__FOXM1 26456572 ChIP-Seq MCF-7 Human BreastCancer	0.4055861133689491	1.242013545441653	0.20373831775700935	0.9529269600687371	1.0	5/8	29.22%	FOS;KIAA1217;ARHGAP11B;ZNF462;CCNA2	ChEA_2022	FOXM1 26456572 ChIP-Seq MCF-7 Human BreastCancer
231	prerank	ChEA_2022__RBPJ 21746931 ChIP-Seq IB4-LCL Human	-0.20162682557348502	-1.241503284554776	0.21559633027522937	0.7030915947348673	1.0	15/37	25.84%	PMP2;FABP3;HBA1;HBA2;IFITM3;LIF;CDC7;DCTN1;GAPDH;TOX2;CNIH3;PHACTR1;RPLP2;SMTNL2;PRPF8	ChEA_2022	RBPJ 21746931 ChIP-Seq IB4-LCL Human
232	prerank	ChEA_2022__PADI4 21655091 ChIP-ChIP MCF-7 Human	0.25970214554306875	1.2414995560536832	0.20863309352517986	0.9454455947032638	1.0	17/23	50.50%	DKK1;CITED2;DDIT4;ARHGAP11B;TOB1;PTGS2;MTFR1;UBA1;EXOC6;TIGD2;NDUFB6;ZC3H7A;SMPD4;TBK1;HSPA1B;PAN2;ARHGAP5	ChEA_2022	PADI4 21655091 ChIP-ChIP MCF-7 Human
233	prerank	ChEA_2022__ZFP281 27345836 Chip-Seq ESCs Mouse	0.1803084069301093	1.240320633736272	0.20246478873239437	0.9407611303471214	1.0	9/58	6.56%	FOS;COL2A1;NXPH4;CITED2;LRP2;RELN;CASQ1;NKX2-3;DDIT4	ChEA_2022	ZFP281 27345836 Chip-Seq ESCs Mouse
234	prerank	Reactome_2022__MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058	0.4181571898780657	1.238576589856431	0.19962686567164178	0.9381551949370721	1.0	4/7	24.25%	FOS;S100A12;JUN;KCNH8	Reactome_2022	MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058
235	prerank	ChEA_2022__TCFCP2L1 18555785 Chip-Seq ESCs Mouse	0.18336408459884382	1.2381859375162387	0.19210053859964094	0.9307102124468013	1.0	31/57	39.17%	NXPH2;LRP2;PTER;KCNJ13;RAD23B;CASQ1;SPHKAP;OTUD1;LRP1B;EPC2;JUN;RBM43;RGS18;RYR3;MYO3B;PTGS2;LRRC57;IER5;NEGR1;LPAR1;TANC1;SLC40A1;UBR3;THSD7B;CAPN3;CFHR1;TMEM68;ESRRG;STAT4;LIN7C;NLGN1	ChEA_2022	TCFCP2L1 18555785 Chip-Seq ESCs Mouse
236	prerank	ChEA_2022__TP53 22127205 ChIP-Seq IMR90 Human	-0.2681548600192355	-1.2376739926845308	0.2111368909512761	0.7076630376923381	1.0	10/19	27.63%	KISS1R;GPX1;KNDC1;SYNC;LIF;STAG3;ACADVL;PI4KA;RPLP2;DDX41	ChEA_2022	TP53 22127205 ChIP-Seq IMR90 Human
237	prerank	Reactome_2022__Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912	-0.4799196787148594	-1.235969479295638	0.21063829787234042	0.7063814159711806	1.0	5/5	52.68%	DCTN1;DCTN3;PPP2R1A;OFD1;RAB3IP	Reactome_2022	Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912
238	prerank	ChEA_2022__RBPJ 21746931 ChIP-Seq IB4 Human	-0.19948444363729154	-1.231200922597986	0.23423423423423423	0.7138727340790979	1.0	18/38	31.21%	FABP3;ISG15;SDC1;OLFM3;SYNC;STMN1;CYP27C1;ITM2C;CMPK2;NMNAT2;CDC7;CNIH3;KANK4;PLEKHM2;SDC3;RIMS3;FAM110C;SHISA4	ChEA_2022	RBPJ 21746931 ChIP-Seq IB4 Human
239	prerank	ChEA_2022__TP53 22573176 ChIP-Seq HFKS Human	-0.2179931172012055	-1.2304210353248066	0.2096069868995633	0.7106865052963707	1.0	13/31	25.84%	HBA1;HBA2;RBPMS2;KNDC1;VWF;SYNC;CNTN6;DIRAS2;ACADVL;PI4KA;PHACTR1;DCDC1;PRPF8	ChEA_2022	TP53 22573176 ChIP-Seq HFKS Human
240	prerank	Reactome_2022__RHO GTPase Effectors R-HSA-195258	0.41129032258064524	1.2298697702630992	0.21468926553672316	0.9504498517031982	1.0	7/7	59.44%	RANBP2;MYLK;H2AC6;IQGAP2;ITGB3BP;MYH9;PPP2R1A	Reactome_2022	RHO GTPase Effectors R-HSA-195258
241	prerank	KEGG_2021_Human__Oxytocin signaling pathway	0.3751091089425761	1.229598592135007	0.21910112359550563	0.9427863792097407	1.0	5/9	23.86%	FOS;KCNJ14;JUN;RYR3;PTGS2	KEGG_2021_Human	Oxytocin signaling pathway
242	prerank	ChEA_2022__PCGF4 22325352 ChIP-Seq 293T-Rex Human	0.19733009613870497	1.2287408222846097	0.19854280510018216	0.9372059134099381	1.0	22/45	33.60%	SLC6A6;NXPH2;CYP26B1;SPHKAP;LRP1B;ID3;FANCL;TTC30A;EFEMP1;EPC2;CEP120;JUN;RGS18;MYO3B;EXOC8;PTGS2;IER5;NEGR1;TANC1;GNB1;UBR3;SSX2IP	ChEA_2022	PCGF4 22325352 ChIP-Seq 293T-Rex Human
243	prerank	ChEA_2022__TCF7L2 21901280 ChIP-Seq H4IIE Rat	0.2824776644846654	1.2274012692654386	0.23800738007380073	0.9331856293569345	1.0	9/17	29.82%	SLC6A6;CNTNAP4;PLOD2;EFEMP1;VEGFA;CHMP4C;LGR5;AK3;GPAM	ChEA_2022	TCF7L2 21901280 ChIP-Seq H4IIE Rat
244	prerank	ChEA_2022__JARID1A 20064375 ChIP-Seq MESCs Mouse	-0.20171673430828901	-1.226988720690936	0.1917808219178082	0.7143548292664097	1.0	34/35	77.53%	PHB2;ATP6V0D1;ACO2;COPE;FNDC4;NPLOC4;FIS1;PRPF8;LYAR;DDX41;DCTN3;THAP4;GUK1;PLD3;IMP4;GPATCH1;LSM7;DTX1;NXF1;XPO4;XRCC2;SMPD4;ITGB3BP;LIN7C;ZFYVE26;NDUFB6;EXOC5;GPAM;TAF11;PEX6;LRRC57;CABLES2;SEC23B;EXOC8	ChEA_2022	JARID1A 20064375 ChIP-Seq MESCs Mouse
245	prerank	ChEA_2022__POU5F1 16153702 ChIP-ChIP HESCs Human	0.3105960771498787	1.2262495411289893	0.23653846153846153	0.9288493504597402	1.0	5/14	16.70%	DKK1;CYP26B1;NKX2-3;GUCY2F;LHPP	ChEA_2022	POU5F1 16153702 ChIP-ChIP HESCs Human
246	prerank	ChEA_2022__P300 19829295 ChIP-Seq ESCs Human	0.16980778497895768	1.2260941999340123	0.2247787610619469	0.9213105504636152	1.0	21/71	22.07%	COL2A1;SLC6A6;CITED2;NXPH2;CNTNAP4;PTER;SPHKAP;MAN2A1;KIAA1217;TECRL;NAA25;SLC3A1;FANCL;GUCY2F;FAM133A;EPC2;JUN;RBM43;IMMP2L;RGS18;RYR3	ChEA_2022	P300 19829295 ChIP-Seq ESCs Human
247	prerank	ChEA_2022__RUNX2 24764292 ChIP-Seq MC3T3 Mouse	-0.19807448475840667	-1.2242369198034064	0.210989010989011	0.7160562218044991	1.0	28/39	48.31%	SDC1;EN1;EGR2;TMSB10;IFITM3;LIF;SERPINH1;NUAK1;GLRX;DIRAS2;LGALS1;DCTN1;NANS;SYT4;SMTNL2;PRPF8;SDC3;SHISA4;PTPN3;TNFRSF12A;GPRC5A;JUNB;MYH9;WLS;SLC26A2;NXF1;PSRC1;RBM4B	ChEA_2022	RUNX2 24764292 ChIP-Seq MC3T3 Mouse
248	prerank	Reactome_2022__HIV Life Cycle R-HSA-162587	0.4819277108433735	1.2227110126647238	0.23017408123791103	0.9161333200325421	1.0	5/5	52.29%	RANBP2;CHMP4C;TAF11;TAF9B;GTF2H4	Reactome_2022	HIV Life Cycle R-HSA-162587
249	prerank	Reactome_2022__Late Phase Of HIV Life Cycle R-HSA-162599	0.4819277108433735	1.2227110126647238	0.23017408123791103	0.9161333200325421	1.0	5/5	52.29%	RANBP2;CHMP4C;TAF11;TAF9B;GTF2H4	Reactome_2022	Late Phase Of HIV Life Cycle R-HSA-162599
250	prerank	ChEA_2022__TRIM28 17542650 ChIP-ChIP NTERA2 Human	-0.25631054009793974	-1.221671181359832	0.234375	0.7173873147037197	1.0	10/19	27.44%	GPR26;PCDH8;BDNF;INSM1;EOMES;STAG3;CBLN1;CNIH3;FGF9;ERC2	ChEA_2022	TRIM28 17542650 ChIP-ChIP NTERA2 Human
251	prerank	ChEA_2022__RUNX 20019798 ChIP-Seq JUKART Human	0.3442756120273754	1.2212151990042006	0.23782771535580524	0.9130827222533251	1.0	3/11	6.56%	FOS;KANK1;DDIT4	ChEA_2022	RUNX 20019798 ChIP-Seq JUKART Human
252	prerank	ChEA_2022__PKCTHETA 26484144 Chip-Seq BREAST Human	0.2741393961915388	1.220606252734176	0.23132969034608378	0.9075289084815366	1.0	12/18	45.73%	NXPH2;RAD23B;DDIT4;JUN;EXOC8;TOB1;IER5;NEGR1;CORO2B;ARHGEF18;SEL1L2;CAPN7	ChEA_2022	PKCTHETA 26484144 Chip-Seq BREAST Human
253	prerank	ChEA_2022__KLF4 19829295 ChIP-Seq ESCs Human	-0.19943624502954524	-1.2198597570472385	0.21982758620689655	0.7173208218597219	1.0	11/38	17.89%	CHI3L1;MYLK4;ISG15;TRH;SDC1;EN1;SLC18A2;SERPINH1;CBLN1;CMPK2;ANKRD16	ChEA_2022	KLF4 19829295 ChIP-Seq ESCs Human
254	prerank	ChEA_2022__ILF3 29590119 ChIP-Seq K562 Human BoneMarrow Leukemia	0.2618670635678879	1.2171134803344752	0.2495446265938069	0.9115149320731941	1.0	19/21	65.81%	MAN2A1;ID3;LHPP;JUN;IMMP2L;CHMP4C;IER5;PEX6;AK3;TMEM237;LRIF1;HELZ;COG3;NXF1;KLHL23;ZNF266;FKBP9;PLBD2;ASRGL1	ChEA_2022	ILF3 29590119 ChIP-Seq K562 Human BoneMarrow Leukemia
255	prerank	ChEA_2022__UBF1/2 26484160 Chip-Seq FIBROBLAST Human	0.18855998729579698	1.2166789772710935	0.2247787610619469	0.9054247926473885	1.0	29/52	40.16%	DKK1;CNTNAP4;RELN;RAD23B;KIAA1217;PLOD2;RAB20;FANCL;SLC1A3;S100A12;EPC2;JUN;RBM43;IMMP2L;MYO3B;PTGS2;KCNH8;LGR5;FOLH1;LPAR1;ZNF462;GPAM;CFHR1;ABRA;IQGAP2;RPA4;ARHGEF18;ZNF146;ZNF528	ChEA_2022	UBF1/2 26484160 Chip-Seq FIBROBLAST Human
256	prerank	ChEA_2022__SMAD1 26771354 ChIP-Seq mESC Mouse Stem	-0.21456027511095893	-1.2164796792980344	0.20319634703196346	0.7208104301784624	1.0	11/31	19.28%	FABP3;EDNRB;TRH;TCIM;TMSB10;IFITM3;SYNC;NQO2;PSD3;GLRX;PLPP3	ChEA_2022	SMAD1 26771354 ChIP-Seq mESC Mouse Stem
257	prerank	KEGG_2021_Human__TNF signaling pathway	0.4759986807121141	1.2158003413168867	0.205607476635514	0.9007479134453706	1.0	3/5	23.86%	FOS;JUN;PTGS2	KEGG_2021_Human	TNF signaling pathway
258	prerank	ChEA_2022__FOXO1 25302145 ChIP-Seq T-LYMPHOCYTE Mouse	0.1917468920112976	1.215347660422993	0.2188612099644128	0.8949550027225315	1.0	20/47	31.01%	FOS;OPHN1;CITED2;RAD23B;DDIT4;OTUD1;RAB20;EGR1;FANCL;GUCY2F;KLHDC1;EPC2;EXOC8;CABLES2;IER5;MAMLD1;ZNRF3;CCNA2;TANC1;EXOC5	ChEA_2022	FOXO1 25302145 ChIP-Seq T-LYMPHOCYTE Mouse
259	prerank	ChEA_2022__STAT3 1855785 ChIP-Seq MESCs Mouse	-0.33146514871534405	-1.214456750382997	0.22444444444444445	0.720873546625111	1.0	3/11	3.38%	FABP3;EDNRB;TRH	ChEA_2022	STAT3 1855785 ChIP-Seq MESCs Mouse
260	prerank	Reactome_2022__Innate Immune System R-HSA-168249	-0.22154533697856194	-1.213186449970693	0.2012847965738758	0.7190390366617015	1.0	9/28	14.91%	CHI3L1;ISG15;NLRC5;PSMB9;RAB37;ATP6V0D1;ALDOC;PSMB8;ITM2C	Reactome_2022	Innate Immune System R-HSA-168249
261	prerank	ChEA_2022__SOX2 18555785 Chip-Seq ESCs Mouse	0.18554494863055915	1.213172341720925	0.2323943661971831	0.8945450135034413	1.0	27/53	36.58%	NXPH2;PTER;KCNJ13;CASQ1;SPHKAP;OTUD1;LRP1B;BBS5;LRRC34;EPC2;JUN;RGS18;RYR3;MYO3B;PTGS2;SEC23B;LRRC57;IER5;NEGR1;TANC1;SLC40A1;THSD7B;SSX2IP;CAPN3;CFHR1;ESRRG;STAT4	ChEA_2022	SOX2 18555785 Chip-Seq ESCs Mouse
262	prerank	Reactome_2022__Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	0.47658250440201827	1.2119686040203916	0.25274725274725274	0.8911351134660344	1.0	4/5	33.40%	FOS;JUN;CCNA2;H2AC6	Reactome_2022	Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582
263	prerank	ChEA_2022__CEBPB 26923725 Chip-Seq MACROPHAGESS Mouse	-0.22448968267169372	-1.2115461886584247	0.20361990950226244	0.7178130798106228	1.0	11/27	22.27%	SLC35D3;CORO1A;RBPMS2;EGR2;AP2M1;COPE;ITM2C;DIRAS2;DCTN1;LIPG;CCK	ChEA_2022	CEBPB 26923725 Chip-Seq MACROPHAGESS Mouse
264	prerank	ChEA_2022__FLI1 21867929 ChIP-Seq TH2 Mouse	-0.16720735540486842	-1.2085555707067384	0.22297297297297297	0.7210500150575773	1.0	16/58	18.09%	MYLK4;SLC35D3;PCSK1;SV2C;SHISA2;SDC1;MIF;PCDH8;EGR2;RAB3C;LIF;SLC2A13;NUAK1;GLRX;CMPK2;DIRAS2	ChEA_2022	FLI1 21867929 ChIP-Seq TH2 Mouse
265	prerank	ChEA_2022__SOX9 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse	0.2002445183822871	1.2082743588014515	0.2275132275132275	0.8957913594346267	1.0	12/41	17.10%	COL2A1;NXPH4;OPHN1;SLC6A6;CYP26B1;NKX2-3;SLC3A1;LCN2;EFNA1;RMI1;IFIT1;SPIN4	ChEA_2022	SOX9 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse
266	prerank	ChEA_2022__RXRA 24833708 ChIP-Seq LIVER Mouse	-0.1852030878253121	-1.2076353218872273	0.23376623376623376	0.7185968552992068	1.0	17/43	27.63%	CHI3L1;PCSK1;SDC1;DTX3L;EGR2;AP2M1;ALDOC;ITM2C;ANKRD16;DCTN1;LIPG;METTL7B;TOX2;SMTNL2;PRPF8;SRGAP1;DDX41	ChEA_2022	RXRA 24833708 ChIP-Seq LIVER Mouse
267	prerank	Reactome_2022__Metabolism Of Carbohydrates R-HSA-71387	-0.33163930100733974	-1.2075257562713988	0.2356828193832599	0.7138826818004816	1.0	9/11	47.91%	SDC1;ALDOC;SDC3;CHSY3;DSEL;ALDH1A1;PPP2R1A;SLC26A2;CHST9	Reactome_2022	Metabolism Of Carbohydrates R-HSA-71387
268	prerank	KEGG_2021_Human__Viral carcinogenesis	-0.4237704305891514	-1.2074470083835267	0.23636363636363636	0.7091163373120393	1.0	3/6	12.92%	EGR2;IRF9;ATP6V0D1	KEGG_2021_Human	Viral carcinogenesis
269	prerank	ChEA_2022__CEBPD 21427703 ChIP-Seq 3T3-L1 Mouse	0.2054792178108786	1.204929517318124	0.24416517055655296	0.899686832230415	1.0	17/38	32.01%	OPHN1;CITED2;CYP26B1;RAD23B;DHX33;ID3;SLC1A3;EFEMP1;IMMP2L;RGS18;PTGS2;VEGFA;IER5;MTFR1;GPAM;TANC1;MYLK	ChEA_2022	CEBPD 21427703 ChIP-Seq 3T3-L1 Mouse
270	prerank	Reactome_2022__DNA Replication Pre-Initiation R-HSA-69002	-0.453202459193046	-1.2036430687679238	0.25054466230936817	0.7144634829437291	1.0	3/5	19.48%	PSMB9;PSMB8;CDC7	Reactome_2022	DNA Replication Pre-Initiation R-HSA-69002
271	prerank	ChEA_2022__EP300 21415370 ChIP-Seq HL-1 Mouse	0.29638135291370443	1.2029818686332885	0.22545454545454546	0.8986609037789529	1.0	3/15	4.17%	FOS;SLC6A6;TNFSF13B	ChEA_2022	EP300 21415370 ChIP-Seq HL-1 Mouse
272	prerank	ChEA_2022__GF1 26923725 Chip-Seq HPCs Mouse	0.21752530640444417	1.2019355000487864	0.23591549295774647	0.8951470871318689	1.0	6/34	6.56%	FOS;SLC6A6;CYP26B1;CNTNAP4;KANK1;DDIT4	ChEA_2022	GF1 26923725 Chip-Seq HPCs Mouse
273	prerank	ChEA_2022__SETDB1 19884257 ChIP-Seq MESCs Mouse	-0.18471432543548674	-1.1996823459538704	0.21212121212121213	0.7201289948826501	1.0	14/47	17.30%	SLC35D3;EDNRB;TRH;SHISA2;IRX3;IFITM3;SYNC;LIF;EOMES;ATP6V0D1;STMN1;ITM2C;STAG3;NMNAT2	ChEA_2022	SETDB1 19884257 ChIP-Seq MESCs Mouse
274	prerank	ChEA_2022__EZH2 27304074 Chip-Seq ESCs Mouse	0.21125499471722833	1.1993415735936015	0.24242424242424243	0.8965682953469771	1.0	8/36	10.14%	COL2A1;NXPH4;CITED2;CYP26B1;RELN;NKX2-3;LRP1B;RAB20	ChEA_2022	EZH2 27304074 Chip-Seq ESCs Mouse
275	prerank	ChEA_2022__LXR 22292898 ChIP-Seq THP-1 Human	-0.20234178324108373	-1.1988684204277567	0.25617977528089886	0.7171965207159647	1.0	22/35	42.15%	CHI3L1;SLC35D3;ISG15;PCDH8;SLC10A4;OLFM3;LIF;CETP;DCTN1;TOX2;CNIH3;RPLP2;PRPF8;SDC3;CABLES1;DCTN3;GPATCH1;SLC16A14;NTSR1;KCNG3;MYH9;OSBPL11	ChEA_2022	LXR 22292898 ChIP-Seq THP-1 Human
276	prerank	ChEA_2022__SOX9 24532713 ChIP-Seq HFSC Mouse	0.21171264615363863	1.1983968346683014	0.23063063063063063	0.8926198499574067	1.0	5/34	4.37%	FOS;OPHN1;SLC6A6;CITED2;KANK1	ChEA_2022	SOX9 24532713 ChIP-Seq HFSC Mouse
277	prerank	Reactome_2022__Interleukin-1 Family Signaling R-HSA-446652	-0.4240534275706534	-1.1981186772867891	0.25263157894736843	0.714210670945232	1.0	3/6	14.71%	NLRC5;PSMB9;PSMB8	Reactome_2022	Interleukin-1 Family Signaling R-HSA-446652
278	prerank	ChEA_2022__TAL1 26923725 Chip-Seq HPCs Mouse	0.17522850551754493	1.197297223406509	0.22768670309653916	0.8893632949950354	1.0	30/57	41.15%	DKK1;FOS;HSD17B2;LRP2;CASQ1;DDIT4;PLOD2;TECRL;SLC1A3;EPC2;CEP120;JUN;RGS18;MYO3B;EXOC8;TRHDE;KCNH8;VEGFA;LUM;EXOC6;CORO2B;THSD7B;CFHR1;TET1;IQGAP2;LMBRD2;FAM185A;LIX1;PLLP;CDHR1	ChEA_2022	TAL1 26923725 Chip-Seq HPCs Mouse
279	prerank	ChEA_2022__NANOG 18692474 ChIP-Seq MEFs Mouse	0.21159016135026362	1.1963038022102332	0.23767605633802816	0.8856805601930013	1.0	10/34	16.90%	DKK1;SLC6A6;LRP2;DDIT4;MAN2A1;RAB20;LRRC34;ID3;SLC1A3;IFIT1	ChEA_2022	NANOG 18692474 ChIP-Seq MEFs Mouse
280	prerank	ChEA_2022__TRIM28 19339689 ChIP-ChIP MESCs Mouse	0.16754568123764954	1.195306775445441	0.24394463667820068	0.8819959992578831	1.0	27/69	29.42%	SLC6A6;CITED2;RAD23B;MAN2A1;RAB20;EGR1;KBTBD7;SPOCK1;RMI1;HSPA1L;ANKRD37;PHOSPHO2;KLHDC1;EPC2;JUN;RANBP2;DSG2;EXOC8;TRHDE;CABLES2;VEGFA;IER5;MTFR1;CKB;TAF11;CCNA2;AK3	ChEA_2022	TRIM28 19339689 ChIP-ChIP MESCs Mouse
281	prerank	ChEA_2022__NANOG 16518401 ChIP-PET MESCs Mouse	-0.1768193788597309	-1.1950042066171016	0.2539325842696629	0.7172482454722281	1.0	12/49	12.52%	SLC35D3;RIT2;DTX3L;MIF;PCDH8;GPX1;BDNF;IFITM3;RAB37;CLSTN2;LIF;EOMES	ChEA_2022	NANOG 16518401 ChIP-PET MESCs Mouse
282	prerank	ChEA_2022__FOXH1 21741376 ChIP-Seq ESCs Human	-0.1917007141893639	-1.1949724356534859	0.2557603686635945	0.7125795302991916	1.0	13/41	20.68%	PMP2;CHI3L1;TRH;VWF;CLSTN2;EOMES;AP2M1;CYP27C1;NUAK1;CMPK2;CETP;DCTN1;ACADVL	ChEA_2022	FOXH1 21741376 ChIP-Seq ESCs Human
283	prerank	ChEA_2022__FOXO3 23340844 ChIP-Seq DLD1 Human	0.2856045443725491	1.1938988710445178	0.25328330206378985	0.879722023143733	1.0	7/16	26.04%	COL2A1;SLC6A6;EFNA1;CEP120;MYO3B;VEGFA;LGR5	ChEA_2022	FOXO3 23340844 ChIP-Seq DLD1 Human
284	prerank	ChEA_2022__EWS-ERG 20517297 ChIP-Seq CADO-ES1 Human	-0.23734072206380027	-1.1937747149420235	0.24429223744292236	0.7110368923465056	1.0	20/22	66.80%	FABP5;BAALC;RSPO2;SLC2A13;CYP27C1;LGALS1;CNIH3;SHISA4;CFC1B;CAMK1G;SLC16A14;TBK1;EVI2A;ZFYVE26;LMBRD2;IQGAP2;STAT4;ZIC2;ESRRG;SSX2IP	ChEA_2022	EWS-ERG 20517297 ChIP-Seq CADO-ES1 Human
285	prerank	ChEA_2022__TP53 16413492 ChIP-PET HCT116 Human	0.34279918864097353	1.1936715521009635	0.25806451612903225	0.8738607267809069	1.0	10/10	66.40%	DDIT4;MYO3B;PTGS2;IER5;NLGN1;ADAMTS3;ARHGAP5;NAB1;SUSD1;ANK1	ChEA_2022	TP53 16413492 ChIP-PET HCT116 Human
286	prerank	ChEA_2022__RUNX1 27514584 Chip-Seq MCF-7 Human	0.1963217586981762	1.1914141735399904	0.25980392156862747	0.8742813924414188	1.0	17/44	28.03%	FOS;COL2A1;CNTNAP4;RAD23B;DDIT4;EFNA1;FCGR3A;HLA-DRA;ZNF217;JUN;RBM43;IMMP2L;SOX8;TOB1;IER5;MTFR1;ZNRF3	ChEA_2022	RUNX1 27514584 Chip-Seq MCF-7 Human
287	prerank	ChEA_2022__NR3C1 34362910 ChIP-Seq WistarRat Hippocampus	-0.27732548434352544	-1.1904233019962156	0.2673913043478261	0.7145439025869094	1.0	8/16	27.44%	RGS7BP;FOCAD;BDNF;SLC2A13;NMNAT2;MICAL2;NPLOC4;ERC2	ChEA_2022	NR3C1 34362910 ChIP-Seq WistarRat Hippocampus
288	prerank	ChEA_2022__SETDB1 19884255 ChIP-Seq MESCs Mouse	-0.17854473753079333	-1.1884224530566205	0.23385300668151449	0.7147801954570074	1.0	14/47	16.90%	EDNRB;PCDH8;IRX3;ELAVL3;PSMB9;INSM1;ATP6V0D1;STMN1;ALDOC;PLP2;STAG3;NUAK1;GLRX;CBLN1	ChEA_2022	SETDB1 19884255 ChIP-Seq MESCs Mouse
289	prerank	ChEA_2022__STAT5B 24692510 ChIP-Seq Epithelium Mouse Mammary	-0.28836437889180944	-1.186256780524626	0.23739495798319327	0.7154534447707868	1.0	6/14	16.50%	IRF9;VWF;PLIN2;AP2M1;ALDOC;PSD3	ChEA_2022	STAT5B 24692510 ChIP-Seq Epithelium Mouse Mammary
