	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	Gene_set	Term_clean
268	prerank	KEGG_2021_Human__Viral carcinogenesis	-0.4237704305891514	-1.2074470083835267	0.23636363636363636	0.7091163373120393	1.0	3/6	12.92%	EGR2;IRF9;ATP6V0D1	KEGG_2021_Human	Viral carcinogenesis
293	prerank	KEGG_2021_Human__MAPK signaling pathway	0.3457172463663773	1.1806315147646487	0.258364312267658	0.9016028023982798	1.0	5/10	25.05%	FOS;EFNA1;HSPA1L;JUN;VEGFA	KEGG_2021_Human	MAPK signaling pathway
320	prerank	KEGG_2021_Human__Phagosome	0.45169719831390476	1.1500707972213435	0.301707779886148	0.8738087660362598	1.0	3/5	15.11%	FCGR3A;FCGR3B;HLA-DRA	KEGG_2021_Human	Phagosome
333	prerank	KEGG_2021_Human__Chemokine signaling pathway	-0.4351244220756074	-1.1354530066415547	0.3034188034188034	0.7589774674041927	1.0	4/5	37.38%	CXCL8;GNG3;ADCY3;CCL21	KEGG_2021_Human	Chemokine signaling pathway
340	prerank	KEGG_2021_Human__Amyotrophic lateral sclerosis	-0.34225766235478966	-1.1292097503341476	0.29718004338394793	0.7577195571260124	1.0	2/8	7.75%	PRPH;GPX1	KEGG_2021_Human	Amyotrophic lateral sclerosis
348	prerank	KEGG_2021_Human__Fluid shear stress and atherosclerosis	0.4438147371566449	1.125241967676441	0.3238095238095238	0.8742995741489475	1.0	4/5	35.19%	FOS;JUN;VEGFA;MIR10A	KEGG_2021_Human	Fluid shear stress and atherosclerosis
353	prerank	KEGG_2021_Human__PI3K-Akt signaling pathway	0.2750148139995319	1.1154469037660395	0.30401529636711283	0.8810267094798463	1.0	4/14	12.72%	COL2A1;RELN;DDIT4;EFNA1	KEGG_2021_Human	PI3K-Akt signaling pathway
360	prerank	KEGG_2021_Human__Bile secretion	-0.4247058431501608	-1.1110190665290294	0.3107569721115538	0.7769876152242934	1.0	4/5	37.18%	AQP9;HMGCR;ADCY3;ABCB1	KEGG_2021_Human	Bile secretion
366	prerank	KEGG_2021_Human__Measles	0.3809428479667206	1.1075738905980226	0.3339805825242718	0.8682235921185412	1.0	6/7	48.91%	FOS;HSPA1L;JUN;TBK1;HSPA1B;HSPA1A	KEGG_2021_Human	Measles
378	prerank	KEGG_2021_Human__Alzheimer disease	0.3958765687818519	1.094306477999379	0.35260115606936415	0.8719952882173854	1.0	3/6	23.86%	DKK1;RYR3;PTGS2	KEGG_2021_Human	Alzheimer disease
